unique_id,emotion,video_path,status,reason,frame_count,fps,detected_frames,detection_rate,raw_length,output_length,signal_std,dominant_bpm
3121209021_20251130142935,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209021_20251130142935/happiness.mp4,ok,ok,720,24,720,1,720,900,0.000769628,67.5
3121209021_20251130142935,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209021_20251130142935/fearness.mp4,ok,ok,720,24,720,1,720,900,0.000660167,73.125
3121209021_20251130142935,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209021_20251130142935/tension.mp4,ok,ok,718,24,718,1,718,900,0.000890991,73.125
3121209022_20251130143630,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209022_20251130143630/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.00100486,67.4993
3121209022_20251130143630,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209022_20251130143630/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.000983099,73.1242
3121209022_20251130143630,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209022_20251130143630/happiness.mp4,ok,ok,719,24,719,1,719,900,0.000833127,50.625
3121209022_20251130143630,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209022_20251130143630/fearness.mp4,ok,ok,719,24,719,1,719,900,0.000974333,50.625
3121209022_20251130143630,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209022_20251130143630/tension.mp4,ok,ok,718,24,718,1,718,900,0.000806814,78.75
3121209023_20251130144230,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209023_20251130144230/calm.mp4,ok,ok,724,23.9997,724,1,724,900,0.00105685,56.2494
3121209023_20251130144230,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209023_20251130144230/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00106503,95.6239
3121209023_20251130144230,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209023_20251130144230/happiness.mp4,ok,ok,719,24,719,1,719,900,0.000949678,73.125
3121209023_20251130144230,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209023_20251130144230/fearness.mp4,ok,ok,719,24,719,1,719,900,0.000917014,95.625
3121209023_20251130144230,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209023_20251130144230/tension.mp4,ok,ok,717,24,717,1,717,900,0.00123556,73.125
3121209024_20251130144929,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209024_20251130144929/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.000471608,67.4993
3121209024_20251130144929,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209024_20251130144929/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.000821397,101.249
3121209024_20251130144929,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209024_20251130144929/happiness.mp4,ok,ok,720,24,720,1,720,900,0.000541797,45
3121209024_20251130144929,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209024_20251130144929/fearness.mp4,ok,ok,719,24,719,1,719,900,0.000754676,78.75
3121209024_20251130144929,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209024_20251130144929/tension.mp4,ok,ok,718,24,718,1,718,900,0.000498775,78.75
3121209025_20251130145620,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209025_20251130145620/calm.mp4,ok,ok,724,23.9997,724,1,724,900,0.000620536,44.9995
3121209025_20251130145620,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209025_20251130145620/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.000476438,95.6239
3121209025_20251130145620,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209025_20251130145620/happiness.mp4,ok,ok,719,24,719,1,719,900,0.00049344,61.875
3121209025_20251130145620,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209025_20251130145620/fearness.mp4,ok,ok,719,24,719,1,719,900,0.000680501,84.375
3121209025_20251130145620,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209025_20251130145620/tension.mp4,ok,ok,717,24,717,1,717,900,0.000749779,45
3121209026_20251130150343,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209026_20251130150343/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.00105093,61.8743
3121209026_20251130150343,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209026_20251130150343/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00086308,50.6244
3121209026_20251130150343,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209026_20251130150343/happiness.mp4,ok,ok,719,24,719,1,719,900,0.000970167,50.625
3121209026_20251130150343,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209026_20251130150343/fearness.mp4,ok,ok,719,24,719,1,719,900,0.00167322,90
3121209026_20251130150343,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209026_20251130150343/tension.mp4,ok,ok,718,24,718,1,718,900,0.000838934,50.625
3121209027_20251130151317,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209027_20251130151317/calm.mp4,ok,ok,726,23.9997,726,1,726,900,0.000810245,78.7491
3121209027_20251130151317,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209027_20251130151317/sadness.mp4,ok,ok,719,23.9997,719,1,719,900,0.000729029,84.3741
3121209027_20251130151317,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209027_20251130151317/happiness.mp4,ok,ok,719,24,719,1,719,900,0.000730482,56.25
3121209027_20251130151317,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209027_20251130151317/fearness.mp4,ok,ok,719,24,719,1,719,900,0.000656925,50.625
3121209027_20251130151317,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209027_20251130151317/tension.mp4,ok,ok,717,24,717,1,717,900,0.000497089,90
3121209028_20251130152201,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209028_20251130152201/calm.mp4,ok,ok,727,23.9997,727,1,727,900,0.00111939,61.8743
3121209028_20251130152201,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209028_20251130152201/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00109652,78.7491
3121209028_20251130152201,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209028_20251130152201/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00104113,78.75
3121209028_20251130152201,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209028_20251130152201/fearness.mp4,ok,ok,719,24,719,1,719,900,0.00118049,56.25
3121209028_20251130152201,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209028_20251130152201/tension.mp4,ok,ok,718,24,718,1,718,900,0.0010514,84.375
3121209029_20251130153129,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209029_20251130153129/calm.mp4,ok,ok,727,23.9997,727,1,727,900,0.00219581,101.249
3121209029_20251130153129,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209029_20251130153129/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00272345,56.2494
3121209029_20251130153129,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209029_20251130153129/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00131548,61.875
3121209029_20251130153129,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209029_20251130153129/fearness.mp4,ok,ok,719,24,719,1,719,900,0.000738955,73.125
3121209029_20251130153129,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/3121209029_20251130153129/tension.mp4,ok,ok,718,24,718,1,718,900,0.000986416,61.875
4120307029_20251120151957,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307029_20251120151957/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.000897766,89.999
4120307029_20251120151957,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307029_20251120151957/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00111405,112.499
4120307029_20251120151957,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307029_20251120151957/happiness.mp4,ok,ok,721,24,721,1,721,900,0.00102536,45
4120307029_20251120151957,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307029_20251120151957/fearness.mp4,ok,ok,721,24,721,1,721,900,0.0009684,50.625
4120307029_20251120151957,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307029_20251120151957/tension.mp4,ok,ok,719,24,719,1,719,900,0.00105505,56.25
4120307030_20251120152703,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307030_20251120152703/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.00122863,61.8743
4120307030_20251120152703,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307030_20251120152703/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00113493,73.1242
4120307030_20251120152703,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307030_20251120152703/happiness.mp4,ok,ok,720,24,720,1,720,900,0.000911847,84.375
4120307030_20251120152703,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307030_20251120152703/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00102058,61.875
4120307030_20251120152703,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307030_20251120152703/tension.mp4,ok,ok,718,24,718,1,718,900,0.000916261,56.25
4120307031_20251120153521,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307031_20251120153521/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.000997946,56.2494
4120307031_20251120153521,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307031_20251120153521/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.00104733,67.4993
4120307031_20251120153521,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307031_20251120153521/happiness.mp4,ok,ok,721,24,721,1,721,900,0.00104613,56.25
4120307031_20251120153521,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307031_20251120153521/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00109597,61.875
4120307031_20251120153521,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307031_20251120153521/tension.mp4,ok,ok,719,24,719,1,719,900,0.00107006,61.875
4120307032_20251120154211,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307032_20251120154211/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.000915478,84.3741
4120307032_20251120154211,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307032_20251120154211/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00154069,61.8743
4120307032_20251120154211,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307032_20251120154211/happiness.mp4,ok,ok,722,24,722,1,722,900,0.00117492,61.875
4120307032_20251120154211,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307032_20251120154211/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00101479,61.875
4120307032_20251120154211,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307032_20251120154211/tension.mp4,ok,ok,720,24,720,1,720,900,0.00094595,73.125
4120307033_20251120154856,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307033_20251120154856/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.00093295,56.2494
4120307033_20251120154856,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307033_20251120154856/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.000906031,84.3741
4120307033_20251120154856,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307033_20251120154856/happiness.mp4,ok,ok,722,24,722,1,722,900,0.000969091,56.25
4120307033_20251120154856,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307033_20251120154856/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00113363,84.375
4120307033_20251120154856,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307033_20251120154856/tension.mp4,ok,ok,719,24,719,1,719,900,0.000915835,67.5
4120307034_20251120155511,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307034_20251120155511/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.00144145,61.8743
4120307034_20251120155511,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307034_20251120155511/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00125718,61.8743
4120307034_20251120155511,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307034_20251120155511/happiness.mp4,ok,ok,722,24,722,1,722,900,0.00098777,73.125
4120307034_20251120155511,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307034_20251120155511/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00089415,56.25
4120307034_20251120155511,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307034_20251120155511/tension.mp4,ok,ok,719,24,719,1,719,900,0.00103853,84.375
4120307035_20251120160600,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307035_20251120160600/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.000852344,78.7491
4120307035_20251120160600,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307035_20251120160600/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.000842665,61.8743
4120307035_20251120160600,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307035_20251120160600/happiness.mp4,ok,ok,721,24,721,1,721,900,0.000928157,90
4120307035_20251120160600,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307035_20251120160600/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000936138,67.5
4120307035_20251120160600,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307035_20251120160600/tension.mp4,ok,ok,719,24,719,1,719,900,0.000896114,61.875
4120307036_20251120161517,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307036_20251120161517/calm.mp4,ok,ok,729,23.9997,729,1,729,900,0.00124066,44.9995
4120307036_20251120161517,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307036_20251120161517/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00161913,56.2494
4120307036_20251120161517,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307036_20251120161517/happiness.mp4,ok,ok,721,24,721,1,721,900,0.00118173,50.625
4120307036_20251120161517,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307036_20251120161517/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000961898,50.625
4120307036_20251120161517,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120307036_20251120161517/tension.mp4,ok,ok,719,24,719,1,719,900,0.000909806,73.125
4120309019_20251120140734,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309019_20251120140734/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.000773903,56.2494
4120309019_20251120140734,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309019_20251120140734/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00103013,44.9995
4120309019_20251120140734,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309019_20251120140734/happiness.mp4,ok,ok,722,24,722,1,722,900,0.00088636,45
4120309019_20251120140734,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309019_20251120140734/fearness.mp4,ok,ok,722,24,722,1,722,900,0.00124674,61.875
4120309019_20251120140734,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309019_20251120140734/tension.mp4,ok,ok,720,24,720,1,720,900,0.00170335,73.125
4120309020_20251120141425,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309020_20251120141425/calm.mp4,ok,ok,732,23.9997,732,1,732,900,0.000705775,78.7491
4120309020_20251120141425,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309020_20251120141425/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00107249,56.2494
4120309020_20251120141425,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309020_20251120141425/happiness.mp4,ok,ok,721,24,721,1,721,900,0.000728451,50.625
4120309020_20251120141425,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309020_20251120141425/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000686618,106.875
4120309020_20251120141425,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309020_20251120141425/tension.mp4,ok,ok,719,24,719,1,719,900,0.000738475,50.625
4120309021_20251120142129,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309021_20251120142129/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.00101609,61.8743
4120309021_20251120142129,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309021_20251120142129/sadness.mp4,ok,ok,723,23.9997,723,1,723,900,0.00106967,73.1242
4120309021_20251120142129,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309021_20251120142129/happiness.mp4,ok,ok,722,24,722,1,722,900,0.000772554,78.75
4120309021_20251120142129,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309021_20251120142129/fearness.mp4,ok,ok,722,24,722,1,722,900,0.000741117,90
4120309021_20251120142129,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309021_20251120142129/tension.mp4,ok,ok,720,24,720,1,720,900,0.00083459,78.75
4120309022_20251120142958,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309022_20251120142958/calm.mp4,ok,ok,727,23.9997,727,1,727,900,0.000841987,89.999
4120309022_20251120142958,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309022_20251120142958/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00108967,73.1242
4120309022_20251120142958,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309022_20251120142958/happiness.mp4,ok,ok,721,24,721,1,721,900,0.000931566,67.5
4120309022_20251120142958,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309022_20251120142958/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000860902,61.875
4120309022_20251120142958,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309022_20251120142958/tension.mp4,ok,ok,719,24,719,1,719,900,0.000815526,56.25
4120309023_20251120143833,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309023_20251120143833/calm.mp4,ok,ok,728,23.9997,728,1,728,900,0.00111203,61.8743
4120309023_20251120143833,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309023_20251120143833/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.00278905,61.8743
4120309023_20251120143833,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309023_20251120143833/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00116114,45
4120309023_20251120143833,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309023_20251120143833/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00225108,56.25
4120309023_20251120143833,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309023_20251120143833/tension.mp4,ok,ok,718,24,718,1,718,900,0.000954978,61.875
4120309024_20251120144546,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309024_20251120144546/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.000929725,61.8743
4120309024_20251120144546,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309024_20251120144546/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.00116602,89.999
4120309024_20251120144546,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309024_20251120144546/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00105254,84.375
4120309024_20251120144546,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309024_20251120144546/fearness.mp4,ok,ok,720,24,720,1,720,900,0.000859767,61.875
4120309024_20251120144546,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309024_20251120144546/tension.mp4,ok,ok,718,24,718,1,718,900,0.000982494,112.5
4120309025_20251120145237,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309025_20251120145237/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.00116928,89.999
4120309025_20251120145237,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309025_20251120145237/sadness.mp4,ok,ok,723,23.9997,723,1,723,900,0.000846921,84.3741
4120309025_20251120145237,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309025_20251120145237/happiness.mp4,ok,ok,722,24,722,1,722,900,0.000817226,56.25
4120309025_20251120145237,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309025_20251120145237/fearness.mp4,ok,ok,722,24,722,1,722,900,0.000862089,73.125
4120309025_20251120145237,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309025_20251120145237/tension.mp4,ok,ok,719,24,719,1,719,900,0.000974238,61.875
4120309026_20251120145921,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309026_20251120145921/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.000948893,67.4993
4120309026_20251120145921,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309026_20251120145921/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.000912886,50.6244
4120309026_20251120145921,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309026_20251120145921/happiness.mp4,ok,ok,720,24,720,1,720,900,0.000958626,61.875
4120309026_20251120145921,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309026_20251120145921/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000698519,61.875
4120309026_20251120145921,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309026_20251120145921/tension.mp4,ok,ok,717,24,717,1,717,900,0.000738089,84.375
4120309027_20251120150556,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309027_20251120150556/calm.mp4,ok,ok,729,23.9997,729,1,729,900,0.000846626,73.1242
4120309027_20251120150556,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309027_20251120150556/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.000933522,50.6244
4120309027_20251120150556,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309027_20251120150556/happiness.mp4,ok,ok,721,24,721,1,721,900,0.00279225,67.5
4120309027_20251120150556,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309027_20251120150556/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000661487,95.625
4120309027_20251120150556,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309027_20251120150556/tension.mp4,ok,ok,719,24,719,1,719,900,0.000885901,84.375
4120309028_20251120151214,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309028_20251120151214/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.000850597,61.8743
4120309028_20251120151214,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309028_20251120151214/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00127709,78.7491
4120309028_20251120151214,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309028_20251120151214/happiness.mp4,ok,ok,722,24,722,1,722,900,0.00085788,61.875
4120309028_20251120151214,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309028_20251120151214/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000823596,50.625
4120309028_20251120151214,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120309028_20251120151214/tension.mp4,ok,ok,719,24,719,1,719,900,0.000705277,78.75
4120706001_20251120090210,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120706001_20251120090210/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.000997806,50.6244
4120706001_20251120090210,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/4120706001_20251120090210/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00133702,67.4993
