1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,stress_score,anxiety_score,depression_score
0.886667,1.04183,1.23025,1.30229,1.38265,1.31199,1.43183,1.35875,1.41087,1.3926,1.40564,1.41215,1.34891,1.38379,1.42339,1.42103,1.50852,1.33059,1.30813,1.25256,1.33562,1.35497,1.47549,1.46924,1.39962,1.38698,1.35849,1.47724,1.44796,1.43331,1.51466,1.31149,1.38725,1.35862,1.10048,0.842333,1.064,1.2635,1.45192,1.39096,1.51565,1.48932,1.58699,1.90183,1.52725,1.25129,1.17981,1.25491,1.51412,1.57723,1.60878,1.20339,0.798,1.2635,1.03075,0.798,1.197,1.44083,1.14158,0.842333,1.197,1.41867,1.61817,1.58492,1.21362,0.842333,1.44083,1.36325,1.43529,1.20531,1.13466,1.40966,1.14816,0.886667,0.842333,0.798,1.197,1.33,1.1305,1.18592,1.30229,1.24965,1.22332,1.27666,1.23683,1.23908,1.12937,1.29619,1.22443,1.36588,1.59177,1.63822,1.24028,0.842333,1.17483,1.09725,1.14712,1.19423,1.24133,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,1.28873,2,2,1
1.995,1.463,1.21917,1.00858,0.798,0.9975,1.23025,1.01412,0.798,1.08617,1.07508,1.09171,1.16652,1.09309,1.12288,1.27077,1.10089,1.06028,1.15081,1.15174,0.974868,0.798,0.908833,1.25242,1.40204,1.10002,0.798,0.886667,0.931,0.9975,1.20808,1.22471,1.14435,1.19284,1.17276,1.16271,1.31286,1.18843,1.21488,1.67144,1.50072,1.39319,1.2951,1.17955,1.29911,1.18155,1.16711,1.24856,1.24494,1.13231,1.31982,1.54658,1.48262,1.67231,1.45682,1.12741,0.798,0.8645,0.96425,1.12496,1.27181,1.03491,0.798,0.886667,1.10833,1.48517,1.42975,1.46854,1.19977,1.13189,1.38611,1.62405,1.41053,1.12643,0.842333,1.01967,1.15267,1.1305,1.23025,1.14712,1.23856,1.23995,1.24064,1.21882,1.47391,1.40196,1.43248,1.38124,1.37779,1.11006,0.842333,1.064,1.3965,1.34108,1.18037,1.05569,1.12634,1.07301,1.04634,1.4985,1.28125,1.34996,1.31781,1.14657,1.32695,1.50733,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,1.19801,0,1,0
1.50733,1.48517,1.42975,1.51287,1.3771,1.22055,1.45261,1.14747,0.842333,1.08617,1.38542,1.13604,0.886667,1.064,1.15267,0.975333,0.798,1.197,1.28567,1.37433,1.35217,1.36325,1.43529,1.42698,1.42282,1.37641,1.48621,1.49677,1.56855,1.60444,1.55589,1.35428,1.16481,1.13657,1.29978,1.47006,1.4222,1.53126,1.29763,1.06998,0.842333,1.08617,0.942083,0.798,1.08617,0.942083,0.798,1.01967,0.908833,0.798,0.886667,0.975333,1.04183,0.919917,0.798,0.931,1.197,1.2635,1.31892,1.36879,1.37156,1.35078,1.07439,0.798,0.842333,0.820167,0.798,0.886667,1.10833,1.33,1.3965,1.11942,0.842333,0.798,0.798,0.798,0.953167,0.875583,0.798,0.798,0.798,0.9975,1.05292,1.03629,0.983646,1.13466,1.03283,0.981914,1.22246,1.47573,1.42503,1.46618,1.44242,1.45271,1.16969,0.886667,0.886667,0.9975,0.96425,0.969792,1.1499,0.973948,0.798,0.908833,0.853417,0.798,1.10833,0.953167,0.798,1.01967,1.24133,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,1.12262,10,7,9
1.15267,1.28567,1.2635,1.38542,1.37987,1.3106,1.07647,0.842333,0.842333,0.8645,0.886667,0.842333,1.064,1.3965,1.40758,1.41312,1.3494,1.4062,1.39027,1.42663,1.51132,1.39849,1.38641,1.46904,1.42169,1.44234,1.40834,1.36917,1.32742,1.37304,1.32935,1.32968,1.39634,1.42967,1.69017,1.51008,1.42004,1.35285,1.31926,1.3468,1.2719,1.27878,1.21572,1.20636,1.13518,1.18826,1.17046,1.2059,1.22362,1.23247,1.2369,1.37212,1.28456,1.39595,1.09697,0.798,1.04183,1.11942,1.15821,1.15544,1.10972,1.19769,1.17518,1.20826,1.20263,1.22198,1.27599,1.303,1.27216,1.32325,1.26012,1.29506,1.22386,1.2991,1.24805,1.17819,1.36493,1.3918,1.2944,1.3787,1.28785,1.30892,1.34163,1.33581,1.33291,1.35362,1.60781,1.38024,1.15562,1.17631,1.23099,1.21399,1.24983,1.28992,1.19912,1.1759,1.25295,1.20281,1.22207,1.20954,1.26977,1.34422,1.41867,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,1.26981,24,17,25
1.01967,1.15267,1.2635,1.16375,1.15821,1.22194,1.23164,1.23648,1.28324,1.26229,1.22964,1.27982,1.12758,1.14012,1.23506,1.1717,1.16218,1.24609,1.22155,1.18711,1.28072,1.12803,1.16251,1.24626,1.22163,1.18715,1.25857,1.20562,1.17914,1.23241,1.05954,0.886667,1.10833,1.064,1.17483,1.25242,1.24687,1.19977,1.30922,1.16444,1.11422,1.22211,1.05439,0.886667,1.15267,1.064,1.08617,1.23025,1.16929,1.22748,1.32307,1.10487,0.886667,1.10833,1.08617,1.14158,1.25796,1.22748,1.21224,1.29329,1.11214,1.08807,1.27554,1.0811,0.886667,1.1305,1.18592,1.14712,1.26073,1.25103,1.20185,1.26592,1.1428,1.14773,1.23887,1.2401,1.19638,1.28536,1.28551,1.26342,1.29671,1.18036,1.14434,1.23717,1.21709,1.20704,1.26852,1.27709,1.23705,1.30569,1.25135,1.22417,1.29925,1.13729,1.14498,1.25966,1.13966,1.1905,1.26025,1.25079,1.26823,1.32128,1.17047,1.16157,1.24579,1.15489,1.17595,1.25297,1.18065,1.10833,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,1.18788,6,0,0
0.975333,1.10833,1.33,1.33,1.50733,1.35217,1.40758,1.45746,1.32723,1.46161,1.32931,1.48482,1.40741,1.45737,1.65969,1.38401,1.46784,1.37675,1.44204,1.40819,1.52426,1.42713,1.51157,1.48728,1.51947,1.46907,1.4882,1.38693,1.42497,1.39965,1.09883,0.798,1.04183,1.23025,1.30229,1.24965,1.53366,1.45399,1.4585,1.39425,1.49512,1.5234,1.51536,1.55568,1.53151,1.45292,1.52446,1.62673,1.41187,1.43743,1.40588,1.36794,1.4598,1.48357,1.42895,1.64548,1.3104,1.36454,1.3251,1.37188,1.37311,1.30722,1.45161,1.54597,1.39365,1.49483,1.41241,1.52637,1.40602,1.43451,1.58175,1.81054,1.50377,1.46122,1.66161,1.4958,1.56807,1.6042,1.48927,1.5648,1.46957,1.51062,1.30948,1.38624,1.24729,1.31081,1.2539,1.40279,1.29989,1.35928,1.16731,1.13782,1.10833,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,1.41035,2,4,0
1.33,1.463,1.48517,1.42975,1.51287,1.48794,1.5198,1.4249,1.11145,0.798,1.08617,0.942083,0.798,1.10833,1.463,1.30783,1.05292,0.798,0.798,0.820167,0.842333,0.8645,0.886667,1.10833,1.04183,0.919917,0.798,1.17483,1.23025,1.25796,1.31615,1.30091,1.38195,1.53331,1.47599,1.46949,1.53275,1.49787,1.14794,0.798,1.01967,0.953167,0.886667,0.886667,1.1305,1.23025,1.14712,1.12773,1.16236,1.15752,1.13292,1.25363,1.02581,0.798,1.10833,1.28567,1.37433,1.44083,1.42975,1.62371,1.52119,1.20393,0.886667,1.24133,1.28567,1.37433,1.33,1.24133,1.3965,1.38542,1.42421,1.42144,1.44222,1.38611,1.55755,1.48811,1.43122,1.49144,1.14472,0.798,0.886667,0.8645,0.842333,1.064,0.975333,0.886667,1.1305,1.45192,1.36879,1.1499,1.12911,1.25172,1.11353,1.04443,1.32022,1.39161,1.3608,1.36757,1.37095,1.41698,1.32915,1.10791,0.886667,0.975333,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,1.19836,0,0,1
1.15267,1.15267,1.15267,1.15267,1.15267,1.15267,1.21917,1.20808,1.26904,1.23302,1.25934,1.33901,1.35667,1.34333,1.29233,1.289,1.26517,1.27542,1.23621,1.30527,1.2733,1.30165,1.33799,1.31183,1.27658,1.28112,1.26123,1.29561,1.29064,1.31032,1.34233,1.314,1.322,1.23733,1.23933,1.21817,1.25192,1.18012,1.25506,1.22603,1.23368,1.19317,1.21725,1.22929,1.23531,1.17182,1.20658,1.15746,1.22156,1.23145,1.30289,1.20561,1.26781,1.27674,1.23687,1.2391,1.26238,1.22969,1.25768,1.22734,1.23434,1.26,1.25067,1.22383,1.25475,1.27021,1.25577,1.20422,1.24494,1.2653,1.25332,1.31383,1.25541,1.35921,1.30027,1.3373,1.31148,1.32074,1.28104,1.30552,1.33993,1.33496,1.28815,1.33124,1.30845,1.31923,1.34678,1.36056,1.25661,1.35981,1.32274,1.3707,1.26168,1.29584,1.24642,1.24388,1.19827,1.19764,1.19732,1.19716,1.21925,1.29679,1.35773,1.41867,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,1.26451,2,3,1
1.33,1.35217,1.51842,1.51287,1.4436,1.14297,0.842333,1.1305,1.38542,1.40204,1.34385,1.35909,1.32238,1.32619,1.28376,1.32905,1.30736,1.31868,1.25784,1.31609,1.25654,1.29327,1.2673,1.18782,1.23674,1.01737,0.798,1.2635,1.38542,1.44637,1.47685,1.40343,1.45538,1.45919,1.35026,1.38446,1.35723,1.38795,1.31464,1.32232,1.25966,1.27266,1.16833,1.227,1.23417,1.37075,1.12871,0.886667,1.1305,0.96425,0.798,1.3965,1.34108,1.55721,1.48794,1.49764,1.54682,1.48274,1.56154,1.4901,1.60955,1.53628,1.56614,1.53674,1.45553,1.39277,1.29488,1.29028,1.17714,1.25357,1.18095,1.36631,1.34815,1.56074,1.46754,1.4431,1.34222,1.33611,1.53255,1.43128,1.33631,1.28882,1.35374,1.2532,1.1586,1.3108,1.07657,0.842333,1.197,1.41867,1.463,1.50733,1.5295,1.54058,1.52396,1.51565,1.50733,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,1.33027,4,3,1
1.95067,2.03933,1.70683,1.96175,1.60154,1.68744,1.53089,1.76294,1.50214,1.77074,1.5282,1.8281,1.53472,1.54319,1.52526,1.53846,1.67807,1.54837,1.74952,1.62842,1.61221,1.51544,1.71089,1.25444,0.798,0.842333,1.17483,1.47408,1.51287,1.5101,1.55305,1.53019,1.51876,1.62388,1.54344,1.56972,1.53853,1.50076,1.50405,1.48352,1.49543,1.52355,1.49327,1.58897,1.50382,1.35041,1.25154,1.3351,1.22172,1.20936,1.62435,1.45501,1.725,1.48317,1.49525,1.14663,0.798,1.08617,1.03075,1.11387,1.4436,1.3868,1.66873,1.49937,1.90235,1.57184,1.82775,1.55671,1.64286,1.55293,1.4858,1.18623,0.886667,1.21917,1.03075,0.842333,1.37433,1.33,1.75117,1.51842,1.53504,1.21085,0.886667,1.33,1.3965,1.38542,1.26904,1.15267,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,1.4564,0,0,0
